episode,timestep,reward
22559,2256000,-43.8938
22579,2258000,-43.6161
22599,2260000,-43.768
22619,2262000,-43.7946
22639,2264000,-40.0032
22659,2266000,-45.1328
22679,2268000,-41.8524
22699,2270000,-44.6541
22719,2272000,-40.8751
22739,2274000,-43.4434
22759,2276000,-45.3111
22779,2278000,-42.2448
22799,2280000,-43.4702
22819,2282000,-44.0435
22839,2284000,-44.819
22859,2286000,-43.072
22879,2288000,-45.2741
22899,2290000,-42.8006
22919,2292000,-46.1232
22939,2294000,-44.5792
22959,2296000,-42.9867
22979,2298000,-44.3568
22999,2300000,-42.4608
23019,2302000,-44.3137
23039,2304000,-41.1932
23059,2306000,-42.8689
23079,2308000,-47.3107
23099,2310000,-44.2171
23119,2312000,-43.1094
23139,2314000,-43.3131
23159,2316000,-42.241
23179,2318000,-46.3194
23199,2320000,-42.6425
23219,2322000,-42.5639
23239,2324000,-41.4407
23259,2326000,-41.3764
23279,2328000,-41.7924
23299,2330000,-43.9591
23319,2332000,-44.1266
23339,2334000,-44.2835
23359,2336000,-42.8487
23379,2338000,-43.7276
23399,2340000,-42.3154
23419,2342000,-45.2815
23439,2344000,-46.3755
23459,2346000,-43.5829
23479,2348000,-40.9533
23499,2350000,-44.5408
23519,2352000,-42.3502
23539,2354000,-44.879
23559,2356000,-45.8967
23579,2358000,-43.5149
23599,2360000,-46.664
23619,2362000,-44.0236
23639,2364000,-44.0862
23659,2366000,-46.3151
23679,2368000,-43.3176
23699,2370000,-43.8099
23719,2372000,-41.2874
23739,2374000,-40.8475
23759,2376000,-44.3489
23779,2378000,-41.7785
23799,2380000,-44.0277
23819,2382000,-48.4817
23839,2384000,-44.6693
23859,2386000,-43.8509
23879,2388000,-41.2152
23899,2390000,-43.5991
23919,2392000,-46.5956
23939,2394000,-45.2467
23959,2396000,-43.7071
23979,2398000,-41.1483
23999,2400000,-41.8975
24019,2402000,-43.817
24039,2404000,-44.5242
24059,2406000,-43.8579
24079,2408000,-40.5116
24099,2410000,-46.0261
24119,2412000,-45.8254
24139,2414000,-42.6598
24159,2416000,-44.228
24179,2418000,-45.4613
24199,2420000,-44.5701
24219,2422000,-42.5307
24239,2424000,-43.6342
24259,2426000,-44.4534
24279,2428000,-43.6189
24299,2430000,-42.0218
24319,2432000,-44.2035
24339,2434000,-42.3376
24359,2436000,-44.5518
24379,2438000,-43.2609
24399,2440000,-43.9534
24419,2442000,-41.9102
24439,2444000,-43.638
24459,2446000,-43.45
24479,2448000,-44.6466
24499,2450000,-44.1618
24519,2452000,-42.6926
24539,2454000,-45.3803
24559,2456000,-44.907
24579,2458000,-41.6249
24599,2460000,-43.8598
24619,2462000,-45.6667
24639,2464000,-43.0653
24659,2466000,-42.7451
24679,2468000,-42.4574
24699,2470000,-42.4672
24719,2472000,-42.503
24739,2474000,-39.9401
24759,2476000,-42.3813
24779,2478000,-42.9124
24799,2480000,-42.6857
24819,2482000,-44.3309
24839,2484000,-41.2124
24859,2486000,-43.1976
24879,2488000,-44.1975
24899,2490000,-44.9254
24919,2492000,-43.8799
24939,2494000,-44.5736
24959,2496000,-42.6114
24979,2498000,-43.6289
24999,2500000,-43.3133
25019,2502000,-43.5935
25039,2504000,-40.7086
25059,2506000,-41.7846
25079,2508000,-43.388
25099,2510000,-40.9804
25119,2512000,-41.1571
25139,2514000,-42.157
25159,2516000,-42.3954
25179,2518000,-41.7325
25199,2520000,-42.2379
25219,2522000,-42.0247
25239,2524000,-41.3309
25259,2526000,-41.5714
25279,2528000,-43.557
25299,2530000,-40.3847
25319,2532000,-42.0186
25339,2534000,-42.157
25359,2536000,-41.3718
25379,2538000,-43.4551
25399,2540000,-43.3482
25419,2542000,-43.6917
25439,2544000,-42.2157
25459,2546000,-42.6137
25479,2548000,-42.3313
25499,2550000,-44.9854
25519,2552000,-42.1631
25539,2554000,-42.0649
25559,2556000,-43.8724
25579,2558000,-44.8572
25599,2560000,-41.9182
25619,2562000,-40.5619
25639,2564000,-43.2045
25659,2566000,-44.2456
25679,2568000,-39.747
25699,2570000,-40.8867
25719,2572000,-41.7169
25739,2574000,-41.9027
25759,2576000,-42.4602
25779,2578000,-41.3921
25799,2580000,-40.9854
25819,2582000,-44.6314
25839,2584000,-40.5639
25859,2586000,-38.9216
25879,2588000,-40.9737
25899,2590000,-40.7295
25919,2592000,-44.2106
25939,2594000,-42.3726
25959,2596000,-42.1547
25979,2598000,-43.5461
25999,2600000,-43.7729
26019,2602000,-42.7572
26039,2604000,-41.3218
26059,2606000,-41.2113
26079,2608000,-42.9357
26099,2610000,-41.5476
26119,2612000,-41.3608
26139,2614000,-45.3269
26159,2616000,-40.7059
26179,2618000,-41.5372
26199,2620000,-41.6854
26219,2622000,-42.3024
26239,2624000,-42.654
26259,2626000,-41.542
26279,2628000,-39.8104
26299,2630000,-40.7583
26319,2632000,-41.9056
26339,2634000,-41.6238
26359,2636000,-41.7961
26379,2638000,-42.1202
26399,2640000,-41.1782
26419,2642000,-40.4296
26439,2644000,-41.8336
26459,2646000,-40.7337
26479,2648000,-40.4053
26499,2650000,-43.3293
26519,2652000,-42.5024
26539,2654000,-43.6564
26559,2656000,-43.4515
26579,2658000,-41.1836
26599,2660000,-39.1753
26619,2662000,-42.5427
26639,2664000,-41.9047
26659,2666000,-39.3316
26679,2668000,-41.2269
26699,2670000,-40.6179
26719,2672000,-40.6309
26739,2674000,-43.3608
26759,2676000,-41.2561
26779,2678000,-40.0661
26799,2680000,-42.5473
26819,2682000,-42.2182
26839,2684000,-41.0236
26859,2686000,-42.3336
26879,2688000,-42.0533
26899,2690000,-42.8957
26919,2692000,-40.2534
26939,2694000,-41.3151
26959,2696000,-41.6247
26979,2698000,-38.5836
26999,2700000,-42.9752
27019,2702000,-40.6427
27039,2704000,-42.3986
27059,2706000,-41.4569
27079,2708000,-44.0802
27099,2710000,-44.555
27119,2712000,-40.6608
27139,2714000,-40.9309
27159,2716000,-41.2419
27179,2718000,-45.1451
27199,2720000,-42.1621
27219,2722000,-43.9655
27239,2724000,-43.0418
27259,2726000,-40.6129
27279,2728000,-43.2204
27299,2730000,-44.5047
27319,2732000,-42.8993
27339,2734000,-43.5984
27359,2736000,-40.7778
27379,2738000,-41.52
27399,2740000,-41.5893
27419,2742000,-42.3653
27439,2744000,-41.5217
27459,2746000,-44.3376
27479,2748000,-43.9161
27499,2750000,-38.938
27519,2752000,-43.1094
27539,2754000,-42.7531
27559,2756000,-43.3107
27579,2758000,-41.1961
27599,2760000,-43.8495
27619,2762000,-41.5559
27639,2764000,-41.3744
27659,2766000,-41.9587
27679,2768000,-41.7504
27699,2770000,-42.7033
27719,2772000,-43.969
27739,2774000,-43.066
27759,2776000,-41.402
27779,2778000,-43.2786
27799,2780000,-40.8354
27819,2782000,-43.0294
27839,2784000,-40.6573
27859,2786000,-42.1216
27879,2788000,-40.4913
27899,2790000,-43.313
27919,2792000,-43.0978
27939,2794000,-42.5587
27959,2796000,-41.6339
27979,2798000,-42.5827
27999,2800000,-39.5476
28019,2802000,-43.7328
28039,2804000,-40.6001
28059,2806000,-43.0447
28079,2808000,-42.0501
28099,2810000,-44.9958
28119,2812000,-40.1199
28139,2814000,-43.8298
28159,2816000,-43.3189
28179,2818000,-42.1835
28199,2820000,-43.2445
28219,2822000,-42.4536
28239,2824000,-38.4003
28259,2826000,-42.39
28279,2828000,-42.2942
28299,2830000,-41.9414
28319,2832000,-43.7472
28339,2834000,-40.8415
28359,2836000,-43.7082
28379,2838000,-42.7298
28399,2840000,-46.1725
28419,2842000,-43.9952
28439,2844000,-43.8143
28459,2846000,-41.3892
28479,2848000,-44.1699
28499,2850000,-40.8216
28519,2852000,-41.8681
28539,2854000,-42.494
28559,2856000,-43.3971
28579,2858000,-45.2618
28599,2860000,-41.9098
28619,2862000,-39.771
28639,2864000,-38.3589
28659,2866000,-40.2865
28679,2868000,-42.3729
28699,2870000,-41.7457
28719,2872000,-43.5433
28739,2874000,-43.7809
28759,2876000,-41.9522
28779,2878000,-40.12
28799,2880000,-40.1029
28819,2882000,-41.1094
28839,2884000,-43.5307
28859,2886000,-41.2706
28879,2888000,-43.6681
28899,2890000,-41.3749
28919,2892000,-44.9431
28939,2894000,-39.1391
28959,2896000,-45.7922
28979,2898000,-39.7903
28999,2900000,-45.3125
29019,2902000,-43.6776
29039,2904000,-41.6204
29059,2906000,-40.4648
29079,2908000,-40.7991
29099,2910000,-40.7628
29119,2912000,-40.326
29139,2914000,-40.9325
29159,2916000,-41.7064
29179,2918000,-40.1793
29199,2920000,-40.7696
29219,2922000,-42.1362
29239,2924000,-41.6445
29259,2926000,-41.8648
29279,2928000,-42.2603
29299,2930000,-44.1134
29319,2932000,-41.8717
29339,2934000,-42.7464
29359,2936000,-42.0725
29379,2938000,-43.0558
29399,2940000,-42.5372
29419,2942000,-42.5497
29439,2944000,-41.4597
29459,2946000,-41.4425
29479,2948000,-43.8869
29499,2950000,-43.9566
29519,2952000,-41.2938
29539,2954000,-43.3964
29559,2956000,-45.1991
29579,2958000,-42.0735
29599,2960000,-41.9082
29619,2962000,-44.5406
29639,2964000,-42.2636
29659,2966000,-39.6046
29679,2968000,-42.9697
29699,2970000,-45.3788
29719,2972000,-44.0892
29739,2974000,-40.3223
29759,2976000,-39.6908
29779,2978000,-41.4537
29799,2980000,-42.1981
29819,2982000,-42.8736
29839,2984000,-44.8538
29859,2986000,-45.9507
29879,2988000,-43.2012
29899,2990000,-45.0187
29919,2992000,-41.2283
29939,2994000,-41.8566
29959,2996000,-42.7485
29979,2998000,-45.1543
29999,3000000,-42.2014
30019,3002000,-42.6964
30039,3004000,-42.7037
30059,3006000,-40.7216
30079,3008000,-42.9745
30099,3010000,-39.278
30119,3012000,-41.44
30139,3014000,-45.592
30159,3016000,-42.1575
30179,3018000,-42.7199
30199,3020000,-43.0488
30219,3022000,-39.6026
30239,3024000,-42.9026
30259,3026000,-40.8516
30279,3028000,-39.0982
30299,3030000,-42.6532
30319,3032000,-43.7799
30339,3034000,-47.9068
30359,3036000,-45.7871
30379,3038000,-40.2409
30399,3040000,-42.3117
30419,3042000,-40.8789
30439,3044000,-42.1263
30459,3046000,-41.4999
30479,3048000,-45.194
30499,3050000,-42.5782
30519,3052000,-44.6278
30539,3054000,-42.0183
30559,3056000,-43.1552
30579,3058000,-43.7593
30599,3060000,-45.0121
30619,3062000,-42.4348
30639,3064000,-41.4899
30659,3066000,-42.8483
30679,3068000,-41.5516
30699,3070000,-42.7251
30719,3072000,-41.1874
30739,3074000,-43.4777
30759,3076000,-40.0134
30779,3078000,-43.6123
30799,3080000,-43.0754
30819,3082000,-40.3102
30839,3084000,-43.9392
30859,3086000,-41.0166
30879,3088000,-38.8006
30899,3090000,-43.459
30919,3092000,-42.0493
30939,3094000,-39.8428
30959,3096000,-43.9675
30979,3098000,-41.5021
30999,3100000,-42.1698
31019,3102000,-45.9034
31039,3104000,-40.054
31059,3106000,-43.249
31079,3108000,-39.9819
31099,3110000,-41.9935
31119,3112000,-43.2086
31139,3114000,-40.4171
31159,3116000,-42.1215
31179,3118000,-44.3173
31199,3120000,-42.4159
31219,3122000,-39.8483
31239,3124000,-42.2162
31259,3126000,-40.848
31279,3128000,-41.5516
31299,3130000,-45.8973
31319,3132000,-40.9172
31339,3134000,-40.8321
31359,3136000,-40.4717
31379,3138000,-43.2665
31399,3140000,-43.5238
31419,3142000,-41.2876
31439,3144000,-41.2244
31459,3146000,-45.2546
31479,3148000,-42.8438
31499,3150000,-42.1465
31519,3152000,-44.2255
31539,3154000,-44.272
31559,3156000,-41.4587
31579,3158000,-41.588
31599,3160000,-43.9659
31619,3162000,-42.1384
31639,3164000,-42.5182
31659,3166000,-40.2976
31679,3168000,-41.1475
31699,3170000,-42.781
31719,3172000,-40.9064
31739,3174000,-41.9845
31759,3176000,-42.0798
31779,3178000,-43.1996
31799,3180000,-41.9915
31819,3182000,-42.9011
31839,3184000,-40.3409
31859,3186000,-41.8043
31879,3188000,-41.8667
31899,3190000,-39.8976
31919,3192000,-41.8007
31939,3194000,-42.9821
31959,3196000,-43.2578
31979,3198000,-43.5992
31999,3200000,-42.1173
32019,3202000,-41.2274
32039,3204000,-41.7974
32059,3206000,-42.8794
32079,3208000,-41.0698
32099,3210000,-41.0536
32119,3212000,-43.8633
32139,3214000,-40.7295
32159,3216000,-41.8903
32179,3218000,-43.163
32199,3220000,-42.6241
32219,3222000,-41.8747
32239,3224000,-43.3308
32259,3226000,-40.3364
32279,3228000,-43.1851
32299,3230000,-41.7241
32319,3232000,-42.2353
32339,3234000,-44.2323
32359,3236000,-41.8548
32379,3238000,-42.8547
32399,3240000,-41.4972
32419,3242000,-41.6126
32439,3244000,-42.7133
32459,3246000,-43.2951
32479,3248000,-39.6305
32499,3250000,-44.1507
32519,3252000,-42.4076
32539,3254000,-44.1509
32559,3256000,-44.3831
32579,3258000,-43.6027
32599,3260000,-42.4587
32619,3262000,-43.4733
32639,3264000,-43.3259
32659,3266000,-41.8125
32679,3268000,-41.7603
32699,3270000,-39.3767
32719,3272000,-43.1134
32739,3274000,-43.9725
32759,3276000,-40.2261
32779,3278000,-42.116
32799,3280000,-40.38
32819,3282000,-42.2022
32839,3284000,-42.6042
32859,3286000,-40.2224
32879,3288000,-42.5651
32899,3290000,-41.9983
32919,3292000,-41.6454
32939,3294000,-44.2869
32959,3296000,-44.1857
32979,3298000,-44.2574
32999,3300000,-42.27
33019,3302000,-43.7782
33039,3304000,-43.1558
33059,3306000,-42.9838
33079,3308000,-44.3361
33099,3310000,-41.065
33119,3312000,-41.628
33139,3314000,-42.0516
33159,3316000,-40.4634
33179,3318000,-44.0951
33199,3320000,-40.7743
33219,3322000,-43.7856
33239,3324000,-41.9008
33259,3326000,-44.2543
33279,3328000,-45.601
33299,3330000,-42.1948
33319,3332000,-42.2737
33339,3334000,-41.1583
33359,3336000,-42.8647
33379,3338000,-41.5171
33399,3340000,-42.8469
33419,3342000,-42.6503
33439,3344000,-43.162
33459,3346000,-43.7646
33479,3348000,-41.6916
33499,3350000,-41.7683
33519,3352000,-42.9688
33539,3354000,-40.9717
33559,3356000,-40.5158
33579,3358000,-40.8605
33599,3360000,-41.6655
33619,3362000,-41.8242
33639,3364000,-42.1519
33659,3366000,-42.9747
33679,3368000,-42.7056
33699,3370000,-45.8218
33719,3372000,-42.4277
33739,3374000,-43.2325
33759,3376000,-42.2367
33779,3378000,-44.4808
33799,3380000,-42.0985
33819,3382000,-40.8323
33839,3384000,-45.0398
33859,3386000,-42.122
33879,3388000,-39.4676
33899,3390000,-47.5454
33919,3392000,-42.6238
33939,3394000,-40.6446
33959,3396000,-41.64
33979,3398000,-41.9731
33999,3400000,-40.7629
34019,3402000,-41.5098
34039,3404000,-40.1622
34059,3406000,-40.8263
34079,3408000,-39.9164
34099,3410000,-45.338
34119,3412000,-41.9425
34139,3414000,-40.1593
34159,3416000,-41.9847
34179,3418000,-42.5222
34199,3420000,-39.8981
34219,3422000,-42.4387
34239,3424000,-43.1489
34259,3426000,-45.8521
34279,3428000,-42.4145
34299,3430000,-44.7624
34319,3432000,-45.0842
34339,3434000,-41.855
34359,3436000,-42.1644
34379,3438000,-43.506
34399,3440000,-40.2697
34419,3442000,-44.3252
34439,3444000,-41.4909
34459,3446000,-40.6387
34479,3448000,-42.5543
34499,3450000,-44.2038
34519,3452000,-42.5245
34539,3454000,-41.3469
34559,3456000,-44.5168
34579,3458000,-42.4794
34599,3460000,-43.403
34619,3462000,-43.441
34639,3464000,-40.7135
34659,3466000,-43.9041
34679,3468000,-41.0551
34699,3470000,-41.1107
34719,3472000,-41.7311
34739,3474000,-41.3837
34759,3476000,-40.4828
34779,3478000,-43.4723
34799,3480000,-42.305
34819,3482000,-42.8029
34839,3484000,-41.7672
34859,3486000,-42.8743
34879,3488000,-42.5906
34899,3490000,-43.6668
34919,3492000,-41.6291
34939,3494000,-42.0385
34959,3496000,-39.1834
34979,3498000,-42.1069
34999,3500000,-42.2737
35019,3502000,-42.0159
35039,3504000,-40.9832
35059,3506000,-41.5349
35079,3508000,-43.6576
35099,3510000,-44.0063
35119,3512000,-42.2525
35139,3514000,-41.1526
35159,3516000,-41.5564
35179,3518000,-42.2001
35199,3520000,-40.4899
35219,3522000,-44.1198
35239,3524000,-39.7856
35259,3526000,-42.8358
35279,3528000,-46.0713
35299,3530000,-42.0242
35319,3532000,-43.2217
35339,3534000,-43.8184
35359,3536000,-42.869
35379,3538000,-42.7012
35399,3540000,-41.7057
35419,3542000,-40.8476
35439,3544000,-43.2693
35459,3546000,-41.0441
35479,3548000,-41.5164
35499,3550000,-44.9192
35519,3552000,-39.635
35539,3554000,-43.423
35559,3556000,-46.4066
35579,3558000,-42.5231
35599,3560000,-40.3592
35619,3562000,-41.9671
35639,3564000,-42.519
35659,3566000,-41.7913
35679,3568000,-41.5053
35699,3570000,-38.0376
35719,3572000,-42.8287
35739,3574000,-41.1305
35759,3576000,-44.3105
35779,3578000,-40.4919
35799,3580000,-41.9965
35819,3582000,-41.3026
35839,3584000,-41.9222
35859,3586000,-42.2597
35879,3588000,-41.8768
35899,3590000,-40.6795
35919,3592000,-40.3431
35939,3594000,-40.201
35959,3596000,-45.5174
35979,3598000,-41.1192
35999,3600000,-40.6403
36019,3602000,-43.105
36039,3604000,-41.1713
36059,3606000,-46.0019
36079,3608000,-43.3302
36099,3610000,-41.9542
36119,3612000,-39.765
36139,3614000,-43.6209
36159,3616000,-41.7956
36179,3618000,-40.8542
36199,3620000,-43.2956
36219,3622000,-42.9165
36239,3624000,-44.5454
36259,3626000,-42.0048
36279,3628000,-41.9043
36299,3630000,-42.2318
36319,3632000,-42.4944
36339,3634000,-39.9867
36359,3636000,-45.0409
36379,3638000,-40.8548
36399,3640000,-42.3062
36419,3642000,-41.5611
36439,3644000,-42.0006
36459,3646000,-43.1365
36479,3648000,-42.8632
36499,3650000,-41.1379
36519,3652000,-41.4098
36539,3654000,-42.0248
36559,3656000,-41.6659
36579,3658000,-38.5999
36599,3660000,-44.0802
36619,3662000,-39.1376
36639,3664000,-41.2262
36659,3666000,-42.7607
36679,3668000,-42.8256
36699,3670000,-41.9175
36719,3672000,-43.5909
36739,3674000,-43.9545
36759,3676000,-46.1926
36779,3678000,-42.3089
36799,3680000,-40.9643
36819,3682000,-44.9473
36839,3684000,-41.9798
36859,3686000,-41.7793
36879,3688000,-40.8976
36899,3690000,-41.2195
36919,3692000,-40.6564
36939,3694000,-42.5045
36959,3696000,-41.6106
36979,3698000,-41.1011
36999,3700000,-42.1076
37019,3702000,-43.8976
37039,3704000,-41.3246
37059,3706000,-40.8657
37079,3708000,-41.9393
37099,3710000,-41.1404
37119,3712000,-41.5971
37139,3714000,-43.3153
37159,3716000,-39.9414
37179,3718000,-43.7191
37199,3720000,-45.0844
37219,3722000,-40.0309
37239,3724000,-41.5114
37259,3726000,-41.7086
37279,3728000,-43.407
37299,3730000,-43.2983
37319,3732000,-40.4628
37339,3734000,-41.3363
37359,3736000,-41.0238
37379,3738000,-43.2275
37399,3740000,-42.954
37419,3742000,-43.822
37439,3744000,-42.3863
37459,3746000,-42.0721
37479,3748000,-41.972
37499,3750000,-42.4496
37519,3752000,-44.9497
37539,3754000,-42.7122
37559,3756000,-42.1047
37579,3758000,-45.0177
37599,3760000,-43.113
37619,3762000,-44.7471
37639,3764000,-41.4075
37659,3766000,-39.7581
37679,3768000,-44.9473
37699,3770000,-43.2719
37719,3772000,-39.5408
37739,3774000,-40.7194
37759,3776000,-42.0713
37779,3778000,-44.575
37799,3780000,-41.9213
37819,3782000,-45.8942
37839,3784000,-40.1262
37859,3786000,-43.405
37879,3788000,-38.2908
37899,3790000,-43.1873
37919,3792000,-45.5335
37939,3794000,-41.2329
37959,3796000,-39.0312
37979,3798000,-41.215
37999,3800000,-44.5819
38019,3802000,-42.0683
38039,3804000,-45.1604
38059,3806000,-39.6036
38079,3808000,-42.7869
38099,3810000,-43.7946
38119,3812000,-43.1689
38139,3814000,-42.0742
38159,3816000,-41.6129
38179,3818000,-39.7303
38199,3820000,-43.9147
38219,3822000,-43.0655
38239,3824000,-43.7391
38259,3826000,-41.8935
38279,3828000,-42.4802
38299,3830000,-43.5704
38319,3832000,-43.1396
38339,3834000,-41.747
38359,3836000,-41.6191
38379,3838000,-41.9828
38399,3840000,-42.3467
38419,3842000,-42.0937
38439,3844000,-40.9282
38459,3846000,-44.2669
38479,3848000,-42.2843
38499,3850000,-42.7657
38519,3852000,-41.0371
38539,3854000,-44.5311
38559,3856000,-41.9693
38579,3858000,-43.8609
38599,3860000,-41.256
38619,3862000,-40.2768
38639,3864000,-42.5954
38659,3866000,-47.8161
38679,3868000,-40.8383
38699,3870000,-46.0583
38719,3872000,-41.2637
38739,3874000,-41.5747
38759,3876000,-41.228
38779,3878000,-42.8219
38799,3880000,-41.6931
38819,3882000,-41.6931
38839,3884000,-42.786
38859,3886000,-46.4386
38879,3888000,-43.4758
38899,3890000,-44.5914
38919,3892000,-41.3241
38939,3894000,-41.861
38959,3896000,-41.8608
38979,3898000,-42.6292
38999,3900000,-42.1735
39019,3902000,-42.9878
39039,3904000,-44.3693
39059,3906000,-43.0084
39079,3908000,-40.3709
39099,3910000,-40.4053
39119,3912000,-43.6947
39139,3914000,-42.1986
39159,3916000,-41.5914
39179,3918000,-40.166
39199,3920000,-41.9212
39219,3922000,-46.0894
39239,3924000,-43.4735
39259,3926000,-43.2876
39279,3928000,-40.4879
39299,3930000,-44.7128
39319,3932000,-42.5592
39339,3934000,-41.9067
39359,3936000,-41.9372
39379,3938000,-40.8682
39399,3940000,-44.5915
39419,3942000,-44.2597
39439,3944000,-44.7636
39459,3946000,-42.7511
39479,3948000,-42.995
39499,3950000,-39.6924
39519,3952000,-41.1575
39539,3954000,-42.0102
39559,3956000,-41.3475
39579,3958000,-41.4924
39599,3960000,-38.2199
39619,3962000,-42.3694
39639,3964000,-42.8925
39659,3966000,-41.2398
39679,3968000,-42.5678
39699,3970000,-39.5017
39719,3972000,-40.7011
39739,3974000,-39.4799
39759,3976000,-43.0826
39779,3978000,-44.7284
39799,3980000,-42.1348
39819,3982000,-42.2802
39839,3984000,-41.7474
39859,3986000,-38.4392
39879,3988000,-42.0265
39899,3990000,-43.1739
39919,3992000,-42.7361
39939,3994000,-43.6762
39959,3996000,-44.2594
39979,3998000,-41.9269
39999,4000000,-38.36
40019,4002000,-41.5775
40039,4004000,-40.5252
40059,4006000,-39.6482
40079,4008000,-41.3446
40099,4010000,-39.5969
40119,4012000,-42.0556
40139,4014000,-44.0189
40159,4016000,-41.1769
40179,4018000,-42.5392
40199,4020000,-41.1651
40219,4022000,-41.8052
40239,4024000,-40.5685
40259,4026000,-40.1288
40279,4028000,-41.5598
40299,4030000,-42.106
40319,4032000,-44.8042
40339,4034000,-38.7584
40359,4036000,-41.8727
40379,4038000,-43.9169
40399,4040000,-44.2205
40419,4042000,-43.0713
40439,4044000,-43.6595
40459,4046000,-42.1347
40479,4048000,-44.6127
40499,4050000,-43.3265
40519,4052000,-40.2503
40539,4054000,-45.938
40559,4056000,-39.4979
40579,4058000,-42.9909
40599,4060000,-44.896
40619,4062000,-44.2544
40639,4064000,-42.2571
40659,4066000,-40.6547
40679,4068000,-46.224
40699,4070000,-43.43
40719,4072000,-43.1962
40739,4074000,-42.8308
40759,4076000,-40.1141
40779,4078000,-41.8741
40799,4080000,-43.3488
40819,4082000,-43.6499
40839,4084000,-41.9098
40859,4086000,-39.6372
40879,4088000,-42.106
40899,4090000,-43.5723
40919,4092000,-39.3356
40939,4094000,-41.63
40959,4096000,-40.6252
40979,4098000,-42.5182
40999,4100000,-41.9025
41019,4102000,-41.8448
41039,4104000,-43.2206
41059,4106000,-43.6788
41079,4108000,-43.7574
41099,4110000,-42.5612
41119,4112000,-40.7711
41139,4114000,-42.2139
41159,4116000,-44.1794
41179,4118000,-48.1072
41199,4120000,-42.9781
41219,4122000,-44.273
41239,4124000,-40.1349
41259,4126000,-44.7006
41279,4128000,-42.0576
41299,4130000,-45.047
41319,4132000,-43.1692
41339,4134000,-41.2837
41359,4136000,-42.4441
41379,4138000,-43.8243
41399,4140000,-41.5405
41419,4142000,-41.9136
41439,4144000,-43.021
41459,4146000,-41.9883
41479,4148000,-42.4936
41499,4150000,-44.9558
41519,4152000,-41.0154
41539,4154000,-43.0571
41559,4156000,-42.0002
41579,4158000,-43.0539
41599,4160000,-41.2504
41619,4162000,-42.2929
41639,4164000,-42.9071
41659,4166000,-42.3912
41679,4168000,-43.0377
41699,4170000,-40.0137
41719,4172000,-43.2065
41739,4174000,-40.7204
41759,4176000,-40.8077
41779,4178000,-44.5972
41799,4180000,-43.8806
41819,4182000,-43.9965
41839,4184000,-43.1882
41859,4186000,-42.5482
41879,4188000,-42.9686
41899,4190000,-41.7878
41919,4192000,-42.0255
41939,4194000,-41.9226
41959,4196000,-42.4407
41979,4198000,-40.8684
41999,4200000,-44.1667
42019,4202000,-44.8183
42039,4204000,-40.3138
42059,4206000,-41.1466
42079,4208000,-41.69
42099,4210000,-47.5342
42119,4212000,-41.2832
42139,4214000,-38.5209
42159,4216000,-42.7364
42179,4218000,-41.3858
42199,4220000,-41.9395
42219,4222000,-43.5259
42239,4224000,-40.779
42259,4226000,-42.658
42279,4228000,-41.5339
42299,4230000,-39.8194
42319,4232000,-38.6478
42339,4234000,-42.1642
42359,4236000,-41.2309
42379,4238000,-40.4404
42399,4240000,-40.3639
42419,4242000,-40.1582
42439,4244000,-42.679
42459,4246000,-44.2859
42479,4248000,-40.5879
42499,4250000,-41.8885
42519,4252000,-41.8791
42539,4254000,-41.5492
42559,4256000,-41.5328
42579,4258000,-42.315
42599,4260000,-45.0141
42619,4262000,-40.5931
42639,4264000,-41.5232
42659,4266000,-42.1956
42679,4268000,-41.7098
42699,4270000,-41.7798
42719,4272000,-42.875
42739,4274000,-42.3859
42759,4276000,-39.1489
42779,4278000,-41.1093
42799,4280000,-42.3757
42819,4282000,-42.2042
42839,4284000,-44.9032
42859,4286000,-40.4992
42879,4288000,-41.6901
42899,4290000,-40.6802
42919,4292000,-42.3537
42939,4294000,-42.4745
42959,4296000,-41.585
42979,4298000,-40.1717
42999,4300000,-41.4878
43019,4302000,-41.405
43039,4304000,-42.9461
43059,4306000,-42.5513
43079,4308000,-40.6804
43099,4310000,-41.7668
43119,4312000,-41.933
43139,4314000,-43.6007
43159,4316000,-40.8915
43179,4318000,-42.0311
43199,4320000,-43.626
43219,4322000,-40.2782
43239,4324000,-40.3002
43259,4326000,-40.7391
43279,4328000,-42.6467
43299,4330000,-42.6976
43319,4332000,-42.4893
43339,4334000,-41.1207
43359,4336000,-42.8314
43379,4338000,-44.3902
43399,4340000,-44.577
43419,4342000,-41.3005
43439,4344000,-42.5237
43459,4346000,-40.6564
43479,4348000,-41.4406
43499,4350000,-42.3583
43519,4352000,-41.5056
43539,4354000,-42.3292
43559,4356000,-40.2673
43579,4358000,-41.3165
43599,4360000,-39.7812
43619,4362000,-41.0307
43639,4364000,-41.3213
43659,4366000,-40.1934
43679,4368000,-42.7005
43699,4370000,-40.6439
43719,4372000,-41.7406
43739,4374000,-44.4912
43759,4376000,-43.0908
43779,4378000,-40.0901
43799,4380000,-42.3891
43819,4382000,-41.6522
43839,4384000,-41.7245
43859,4386000,-41.9927
43879,4388000,-39.9858
43899,4390000,-40.7925
43919,4392000,-42.8471
43939,4394000,-42.2249
43959,4396000,-40.7624
43979,4398000,-40.5768
43999,4400000,-40.5713
44019,4402000,-41.0113
44039,4404000,-41.519
44059,4406000,-42.2058
44079,4408000,-39.8411
44099,4410000,-40.6843
44119,4412000,-40.0346
44139,4414000,-41.8329
44159,4416000,-41.9632
44179,4418000,-42.9853
44199,4420000,-41.1749
44219,4422000,-42.657
