episode,timestep,reward
22499,2250000,-47.7403
22519,2252000,-43.0492
22539,2254000,-43.5929
22559,2256000,-43.1501
22579,2258000,-46.9136
22599,2260000,-41.3215
22619,2262000,-41.9976
22639,2264000,-43.6508
22659,2266000,-43.3303
22679,2268000,-45.5939
22699,2270000,-43.538
22719,2272000,-43.5881
22739,2274000,-46.8517
22759,2276000,-44.7334
22779,2278000,-42.4687
22799,2280000,-45.6964
22819,2282000,-41.4551
22839,2284000,-43.5928
22859,2286000,-43.8595
22879,2288000,-45.6482
22899,2290000,-43.2422
22919,2292000,-45.9183
22939,2294000,-42.0234
22959,2296000,-43.3877
22979,2298000,-44.3291
22999,2300000,-43.4557
23019,2302000,-44.2153
23039,2304000,-44.8755
23059,2306000,-43.7956
23079,2308000,-44.3267
23099,2310000,-47.1599
23119,2312000,-42.5081
23139,2314000,-44.3052
23159,2316000,-42.5431
23179,2318000,-42.3909
23199,2320000,-43.371
23219,2322000,-44.3696
23239,2324000,-44.7471
23259,2326000,-45.8064
23279,2328000,-44.4701
23299,2330000,-44.8117
23319,2332000,-45.1128
23339,2334000,-42.4214
23359,2336000,-44.5511
23379,2338000,-41.96
23399,2340000,-41.3884
23419,2342000,-43.3584
23439,2344000,-45.8837
23459,2346000,-44.18
23479,2348000,-40.7879
23499,2350000,-44.893
23519,2352000,-46.1409
23539,2354000,-44.5897
23559,2356000,-42.7129
23579,2358000,-43.5813
23599,2360000,-43.954
23619,2362000,-43.7168
23639,2364000,-42.1552
23659,2366000,-42.9667
23679,2368000,-43.2096
23699,2370000,-45.2257
23719,2372000,-42.5617
23739,2374000,-44.8713
23759,2376000,-43.1236
23779,2378000,-40.8107
23799,2380000,-43.421
23819,2382000,-42.4786
23839,2384000,-44.2137
23859,2386000,-42.9633
23879,2388000,-43.1795
23899,2390000,-46.7033
23919,2392000,-42.672
23939,2394000,-42.0248
23959,2396000,-43.946
23979,2398000,-42.9315
23999,2400000,-45.9749
24019,2402000,-44.4019
24039,2404000,-45.563
24059,2406000,-42.3083
24079,2408000,-40.1717
24099,2410000,-44.7621
24119,2412000,-46.0376
24139,2414000,-45.5393
24159,2416000,-44.6262
24179,2418000,-42.3491
24199,2420000,-45.8194
24219,2422000,-43.7968
24239,2424000,-45.9137
24259,2426000,-43.4005
24279,2428000,-44.4095
24299,2430000,-43.4459
24319,2432000,-43.1841
24339,2434000,-43.9724
24359,2436000,-44.3591
24379,2438000,-46.5394
24399,2440000,-45.3313
24419,2442000,-45.8499
24439,2444000,-45.8239
24459,2446000,-44.8546
24479,2448000,-43.0795
24499,2450000,-45.598
24519,2452000,-44.0595
24539,2454000,-42.1792
24559,2456000,-44.2913
24579,2458000,-44.0242
24599,2460000,-42.4032
24619,2462000,-45.4146
24639,2464000,-46.7773
24659,2466000,-46.7967
24679,2468000,-44.922
24699,2470000,-45.3603
24719,2472000,-41.4803
24739,2474000,-40.954
24759,2476000,-45.5377
24779,2478000,-41.1984
24799,2480000,-43.6932
24819,2482000,-46.4376
24839,2484000,-42.6608
24859,2486000,-43.0147
24879,2488000,-42.8412
24899,2490000,-47.2375
24919,2492000,-43.9255
24939,2494000,-43.358
24959,2496000,-44.9524
24979,2498000,-45.3314
24999,2500000,-43.042
25019,2502000,-41.5473
25039,2504000,-43.052
25059,2506000,-38.2757
25079,2508000,-41.7613
25099,2510000,-39.9774
25119,2512000,-42.1172
25139,2514000,-40.1111
25159,2516000,-40.4279
25179,2518000,-42.739
25199,2520000,-40.5387
25219,2522000,-41.7701
25239,2524000,-44.6264
25259,2526000,-41.2273
25279,2528000,-40.5381
25299,2530000,-42.5855
25319,2532000,-41.0997
25339,2534000,-42.2923
25359,2536000,-41.2924
25379,2538000,-42.7983
25399,2540000,-41.5444
25419,2542000,-42.6252
25439,2544000,-42.1555
25459,2546000,-42.2286
25479,2548000,-40.4827
25499,2550000,-42.7551
25519,2552000,-42.687
25539,2554000,-42.6024
25559,2556000,-41.1689
25579,2558000,-42.5018
25599,2560000,-39.9971
25619,2562000,-41.4683
25639,2564000,-42.3889
25659,2566000,-44.9093
25679,2568000,-43.0953
25699,2570000,-40.7849
25719,2572000,-43.2291
25739,2574000,-43.8745
25759,2576000,-44.9808
25779,2578000,-44.2343
25799,2580000,-43.1592
25819,2582000,-40.2396
25839,2584000,-42.9241
25859,2586000,-41.0343
25879,2588000,-42.0048
25899,2590000,-41.2613
25919,2592000,-44.5148
25939,2594000,-42.813
25959,2596000,-41.7548
25979,2598000,-41.3669
25999,2600000,-42.3552
26019,2602000,-42.571
26039,2604000,-42.1894
26059,2606000,-44.3276
26079,2608000,-43.4209
26099,2610000,-40.5335
26119,2612000,-39.5969
26139,2614000,-41.1889
26159,2616000,-44.9652
26179,2618000,-42.3704
26199,2620000,-43.0683
26219,2622000,-40.0289
26239,2624000,-41.7394
26259,2626000,-43.5235
26279,2628000,-40.9317
26299,2630000,-46.1597
26319,2632000,-40.0559
26339,2634000,-42.6776
26359,2636000,-41.3542
26379,2638000,-43.5797
26399,2640000,-41.4262
26419,2642000,-41.8422
26439,2644000,-39.7732
26459,2646000,-39.1468
26479,2648000,-41.1559
26499,2650000,-39.978
26519,2652000,-42.5306
26539,2654000,-44.5952
26559,2656000,-42.7751
26579,2658000,-43.0366
26599,2660000,-40.0934
26619,2662000,-41.654
26639,2664000,-43.4178
26659,2666000,-43.1738
26679,2668000,-43.3201
26699,2670000,-40.3071
26719,2672000,-41.0874
26739,2674000,-41.6278
26759,2676000,-42.9341
26779,2678000,-39.8199
26799,2680000,-41.4861
26819,2682000,-41.3962
26839,2684000,-44.5438
26859,2686000,-41.264
26879,2688000,-41.3078
26899,2690000,-39.4217
26919,2692000,-42.8744
26939,2694000,-44.7163
26959,2696000,-41.7309
26979,2698000,-41.6173
26999,2700000,-41.2093
27019,2702000,-41.5641
27039,2704000,-43.6296
27059,2706000,-39.8503
27079,2708000,-43.1423
27099,2710000,-45.607
27119,2712000,-40.6738
27139,2714000,-45.8274
27159,2716000,-41.5054
27179,2718000,-44.814
27199,2720000,-42.2253
27219,2722000,-42.1043
27239,2724000,-42.7277
27259,2726000,-45.8951
27279,2728000,-42.2688
27299,2730000,-41.3397
27319,2732000,-41.5393
27339,2734000,-41.8519
27359,2736000,-41.4417
27379,2738000,-43.4694
27399,2740000,-41.5692
27419,2742000,-44.5569
27439,2744000,-43.6881
27459,2746000,-42.49
27479,2748000,-43.2272
27499,2750000,-41.7257
27519,2752000,-43.9588
27539,2754000,-41.7924
27559,2756000,-42.582
27579,2758000,-43.2303
27599,2760000,-42.3857
27619,2762000,-40.8635
27639,2764000,-44.1933
27659,2766000,-41.1459
27679,2768000,-41.4148
27699,2770000,-42.3534
27719,2772000,-41.0627
27739,2774000,-41.9617
27759,2776000,-42.6647
27779,2778000,-40.7539
27799,2780000,-43.1656
27819,2782000,-41.9185
27839,2784000,-43.4157
27859,2786000,-42.0086
27879,2788000,-42.1774
27899,2790000,-43.0485
27919,2792000,-41.1729
27939,2794000,-41.8895
27959,2796000,-41.1878
27979,2798000,-41.7174
27999,2800000,-44.1007
28019,2802000,-42.5499
28039,2804000,-43.729
28059,2806000,-43.3261
28079,2808000,-41.5427
28099,2810000,-43.0622
28119,2812000,-44.3735
28139,2814000,-42.6825
28159,2816000,-43.8076
28179,2818000,-42.4866
28199,2820000,-41.1371
28219,2822000,-41.7162
28239,2824000,-43.0578
28259,2826000,-40.234
28279,2828000,-42.6687
28299,2830000,-42.4432
28319,2832000,-39.9606
28339,2834000,-41.1191
28359,2836000,-41.4044
28379,2838000,-45.7869
28399,2840000,-40.473
28419,2842000,-43.7888
28439,2844000,-40.915
28459,2846000,-42.8976
28479,2848000,-43.5164
28499,2850000,-41.9361
28519,2852000,-43.1047
28539,2854000,-38.9999
28559,2856000,-41.0135
28579,2858000,-47.6224
28599,2860000,-43.4672
28619,2862000,-40.7387
28639,2864000,-42.7591
28659,2866000,-42.5114
28679,2868000,-42.3306
28699,2870000,-41.548
28719,2872000,-41.8463
28739,2874000,-41.0662
28759,2876000,-45.3429
28779,2878000,-42.0003
28799,2880000,-41.1222
28819,2882000,-42.1662
28839,2884000,-43.6466
28859,2886000,-41.6742
28879,2888000,-41.1349
28899,2890000,-42.4428
28919,2892000,-46.4789
28939,2894000,-42.0966
28959,2896000,-43.2236
28979,2898000,-43.8759
28999,2900000,-42.9089
29019,2902000,-43.7202
29039,2904000,-45.455
29059,2906000,-42.974
29079,2908000,-41.4252
29099,2910000,-41.4468
29119,2912000,-43.7082
29139,2914000,-43.4137
29159,2916000,-42.3057
29179,2918000,-42.8512
29199,2920000,-43.0515
29219,2922000,-44.1102
29239,2924000,-42.3743
29259,2926000,-42.951
29279,2928000,-42.7441
29299,2930000,-43.5792
29319,2932000,-42.206
29339,2934000,-42.2413
29359,2936000,-44.4777
29379,2938000,-42.0506
29399,2940000,-42.8787
29419,2942000,-46.064
29439,2944000,-42.305
29459,2946000,-43.956
29479,2948000,-41.5306
29499,2950000,-44.7517
29519,2952000,-42.888
29539,2954000,-44.2642
29559,2956000,-39.8985
29579,2958000,-45.1304
29599,2960000,-41.6805
29619,2962000,-40.1382
29639,2964000,-45.0379
29659,2966000,-44.573
29679,2968000,-42.8403
29699,2970000,-41.0943
29719,2972000,-44.0188
29739,2974000,-43.8418
29759,2976000,-43.5747
29779,2978000,-40.2117
29799,2980000,-44.1658
29819,2982000,-43.0039
29839,2984000,-42.8653
29859,2986000,-41.5635
29879,2988000,-43.1916
29899,2990000,-41.7061
29919,2992000,-39.1542
29939,2994000,-43.8217
29959,2996000,-41.4533
29979,2998000,-43.3864
29999,3000000,-42.4477
